timestamp,pH,turbidity,temperature,DO,TDS,scenario
2026-01-01 00:00:00,7.301733996886406,14.962727621901012,26.983128760141298,6.50487940423434,399.534733628081,tds_increase
2026-01-01 00:00:05,7.3000576136375885,15.099766143537105,26.99491313709012,6.492297533678787,399.87211179978317,tds_increase
2026-01-01 00:00:10,7.299395165207253,14.93776596015882,26.9941171335196,6.4937450872932105,399.7977449532713,tds_increase
2026-01-01 00:00:15,7.303422832621239,14.867060798545019,27.01249674261627,6.483249691328377,399.98791808980224,tds_increase
2026-01-01 00:00:20,7.303027129411648,14.87776592523352,27.01911126476501,6.49432938574034,400.56677109737564,tds_increase
2026-01-01 00:00:25,7.3031581828266745,14.996494144869558,26.996775013509463,6.507124768351925,399.97540966414385,tds_increase
2026-01-01 00:00:30,7.299283400577907,15.073909804866986,27.00779649152981,6.49567361964772,400.48452885861684,tds_increase
2026-01-01 00:00:35,7.301057814115344,14.93372511210019,27.002141555861833,6.496755579395352,400.5990857042666,tds_increase
2026-01-01 00:00:40,7.299639524197713,14.901226684444277,27.011563676441316,6.491285147526232,399.84733523205296,tds_increase
2026-01-01 00:00:45,7.301519959800257,14.684824371669375,27.013346447393175,6.503421750636965,399.8691284002022,tds_increase
2026-01-01 00:00:50,7.30116946255763,14.840455147816364,26.99109351686397,6.500415796667877,399.74612277337405,tds_increase
2026-01-01 00:00:55,7.301590551822302,15.223166289982304,26.998885502099256,6.500226116731341,400.6151061283216,tds_increase
2026-01-01 00:01:00,7.29826136844571,14.713152132206648,27.010890403819626,6.503060043192977,400.6602958946559,tds_increase
2026-01-01 00:01:05,7.307633383904492,15.090538320501565,27.014692947313527,6.497085220010952,400.29237915723473,tds_increase
2026-01-01 00:01:10,7.296395022691366,14.739072522256437,27.010125485581273,6.5064174677508495,399.917132986758,tds_increase
2026-01-01 00:01:15,7.301701620773237,14.854572112440822,27.021985799157843,6.494875222698415,399.6007922549327,tds_increase
2026-01-01 00:01:20,7.301832676531166,14.654403031319333,26.999698552528766,6.49865127515119,399.57222694949877,tds_increase
2026-01-01 00:01:25,7.299538116936009,14.6974066954092,27.001674267444393,6.4903215291982645,399.2209947412944,tds_increase
2026-01-01 00:01:30,7.30229833987737,15.00698563679281,27.0015313409435,6.490210897087214,399.96072700721857,tds_increase
2026-01-01 00:01:35,7.300315879865487,14.900376195914195,27.0064378871165,6.4903570425014125,400.0119369666373,tds_increase
2026-01-01 00:01:40,7.303403822504414,14.868222616707655,27.003211624634886,6.503627095388063,399.92441836054945,tds_increase
2026-01-01 00:01:45,7.30236419358168,14.826747758247581,27.003919359292325,6.508057561990623,399.9488553340501,tds_increase
2026-01-01 00:01:50,7.302371043770519,14.871364574016901,27.008660465189614,6.5019683864029,399.78315167372807,tds_increase
2026-01-01 00:01:55,7.302186003049798,14.686265334974463,27.00611314591419,6.509201520884431,399.97614231647395,tds_increase
2026-01-01 00:02:00,7.30613120974528,14.960239071334819,26.99838827467591,6.509660211148967,399.7814639273266,tds_increase
2026-01-01 00:02:05,7.299390593656084,14.912025110821643,26.988124999447365,6.498299671558133,400.44872961103886,tds_increase
2026-01-01 00:02:10,7.299258224609437,14.895658935492888,26.986201709691745,6.498179027774316,400.10379096775756,tds_increase
2026-01-01 00:02:15,7.3022127751051675,14.704997108499414,26.99436969423785,6.506040308583757,399.728678359016,tds_increase
2026-01-01 00:02:20,7.301663858918877,14.94362275137084,26.98948119910039,6.522603435955432,399.9791240176384,tds_increase
2026-01-01 00:02:25,7.303707817696913,14.971562802375956,26.982427128577147,6.511437329150623,399.5089854895367,tds_increase
