timestamp,pH,turbidity,temperature,DO,TDS,scenario
2026-01-01 00:00:00,6.808098072673867,85.26833701142829,29.9843457586117,3.619228839177233,519.7454407781087,recovery
2026-01-01 00:00:05,6.813397797895317,85.32055395218163,29.982167979169027,3.6051619753152835,520.2780755510397,recovery
2026-01-01 00:00:10,6.804949447514412,85.14741112774337,29.986691268797227,3.6262752409162644,519.6501913640661,recovery
2026-01-01 00:00:15,6.811379483149921,85.11949742640051,29.996646012058296,3.6241408384053044,519.9478502528784,recovery
2026-01-01 00:00:20,6.808708497348421,84.99078687917158,29.993085642901473,3.6113531648454047,520.2528168852778,recovery
2026-01-01 00:00:25,6.805769503298008,85.21995017603501,29.98205532138847,3.62901526312005,519.8085592630788,recovery
2026-01-01 00:00:30,6.8090302192292995,84.95966574606291,29.980802944171806,3.618761874215645,519.6686645191082,recovery
2026-01-01 00:00:35,6.807357420193047,85.20819291485145,29.975358676625774,3.604645591487144,520.0778917469828,recovery
2026-01-01 00:00:40,6.809968937147038,85.11521808023045,29.995716736319135,3.6121006731877907,520.588090188544,recovery
2026-01-01 00:00:45,6.807917676895319,85.21083588484218,30.001939634527027,3.6042091136134946,520.4152903526086,recovery
2026-01-01 00:00:50,6.809331722848079,84.91674197395815,29.985847391611347,3.619471103056532,520.1108427432603,recovery
2026-01-01 00:00:55,6.810247959956708,85.12983386319596,29.980269239943095,3.603119743508701,520.0730541298045,recovery
2026-01-01 00:01:00,6.80991994752497,85.07423580167297,29.992937956015382,3.6177771023881387,520.3242109100925,recovery
2026-01-01 00:01:05,6.8059212680072765,84.98576877482762,29.98228165866136,3.612303573942179,520.1122058892583,recovery
2026-01-01 00:01:10,6.807500164519003,85.0573468940251,29.997338624637838,3.6070258336652565,520.4639543703101,recovery
2026-01-01 00:01:15,6.807212627876195,84.70347271435244,29.985877596475333,3.6138811702145173,520.561423031428,recovery
2026-01-01 00:01:20,6.8071777083647635,84.9734421691618,29.994404388397943,3.6105598055692205,520.7192067807722,recovery
2026-01-01 00:01:25,6.805476628180601,84.9899464753093,29.999610129080324,3.618381250808266,520.2589030053085,recovery
2026-01-01 00:01:30,6.806814885294195,85.03415916010249,29.988991393401182,3.622710319576544,520.0525309617133,recovery
2026-01-01 00:01:35,6.808964925871106,84.93787963174208,29.978681746286437,3.632263748282246,520.2251188226721,recovery
2026-01-01 00:01:40,6.801817535476468,84.82206339075879,29.993987380508468,3.620079164274504,520.4232217358555,recovery
2026-01-01 00:01:45,6.80435386967156,85.01993732729662,29.99799297720962,3.602971104072291,520.083901979436,recovery
